comments,classe
"No llevo ni 2 semanas de clases y ya me están pidiendo calcular la masa del sol, en árabe y con los ojos tapados 🙂",0
Le dije a mi hermana que el sábado me haga una chocolina o empanadas árabes por que me merezco un premio por tener dos 10 en física y en biología😂,0
@LaliMancuello Pero no fue lo q quiso decir. Además dijo q tiene amigas q sufren acoso y q ella les dice q hablén q no se quedé callada.,0
Cuatro bomberos en EEUU suspendidos por acoso homofóbico y tentativa de violación a un recluta https://t.co/7VrzGkPp5q vía @MenMagazineGay,0
"En serio, puede ser ésto cierto?. Son capaces de estar asfaltando el camino hasta la valla de Ceuta. Los socialistas no saben como dilapidar nuestro dinero. 😞😞🇪🇸🇪🇸 #DefiendeEspaña https://t.co/SnWnQObOnU",0
"@AlvaritoMorales   para cenar en Toluca:  -Tacos Tony (Árabes) -Don Esteban (Suadero, Longaniza y Cabeza) -Rancheros del Sur (carnes y quesos)",0
"@RiglockGuitar @SayaKitsune Buah,se ve super lindo. De verdad se lo merecían de una puta vez <3",0
"Hoy he tenido que aguantar en clase a mi compañero de enfrente mirando toda la puta hora coños y tetas y enseñandoselas al de al lado en plan 'mira que hetero soy unga unga' vamos que le ha faltado pajearse Niño, para venir a esto a clase quédate en tu puta casa",0
Me gustó un video de @YouTube https://t.co/ArUxnxbuNM INMIGRANTES - Muxaxitos - (album) Maquinas de Amor,0
"@DOSI_AGLL Me hablas tu imbécil, supongo que tendrás la hombría de mantener el insulto no zorra?",0
La puta escena en la que la asiática salva a Finn? Pero tu eres subnormal o como va?,0
Me enamore de un mayate,0
"@ChaniLuz1 @gerardotc Si, y las tonterías del sieso y la pelo polla también...",0
"Revictimización, agravio extra que enfrentan las mujeres agredidas No importa si es acoso, violación o... https://t.co/iwQ3ELIher",0
"@Kinoli7 Hubiera sido mejor que no enseñaran nada en el trailer,hubiera sido la puta ostia llegar a esa parte jugando y encontrarte con todo el percal XDDDD",0
"Mientras Casado está en contra de la inmigración ilegal y de la invasión de nuestras fronteras, sociatas y podemitas, perroflautas y comunistas están encantados con que cada día entren miles de subsaharianos. Sanidad universal, salario social...",0
"Lo de Holan es increible, el más que nadie se merecia esto, vamos Independiente la puta madre",0
"Nel, perro. Cállate. Vete a la verga. Voy a dirigir Star Wars, perra.' Y así es como con comentarios sobre su grandiosidad, Trevorrow defendía The Book of Henry y logro conseguir a actores del calibre de Naomi Watts y... Naomi Watts, ¿por qué?",0
España está a la cabeza de países como destino para inmigrantes africanos por las gafas que regaló Dulceida allí. Todos vienen a por más,0
"Viendo el posado me acuerdo de los de IU de Palma y demás catalufos, tipo Grosske, que llevan 20 años pidiendo que se retire la bandera española de La Almudaina. Os jodéis, no se puede. Es un cuartel militar.",0
"@Velherro @yolandacmorin @CristinaSegui_ @okdiario @eduardoinda @pacomarhuenda Que no sé si os habéis fijado...que el caso Pablito”el iluminao”, q no está archivado...ahora que hacemos, Venezuela o criminalizamos inmigrantes ?? Rápido q os pilla el toro!!",0
"Salvamento Marítimo ha rescatado esta mañana en el Estrecho de Gibraltar a 240 inmigrantes de origen magrebí y subsahariano, entre ellos un bebé, cuando intentaban alcanzar las costas españolas a bordo de doce pateras. https://t.co/Qomioguptv",0
"ya sé que tengo 15 pero parezco de 10, cállate y dame mi puta bolsita de dulces alv antes de que me enoje",0
"Comi dos hamburguesas y un lomito árabe , creo que me sarpe ya...",0
@Barbijaputa A mi perra me la tienen frita!!,0
Entre Arabe de @papichampok y @_eckoyg y el freestyle que se acaba de mandar Ecko confirmamos la existencia de dios reencarnado en persona,0
@ian_delaCalva @IrantzuVarela @pikaramagazine Oye por qué no molestas a tu puta madre?,0
@esustedimbecil @AntonioMaestre no a ti el que no vaya de tu palo somos todos escoria muy coherente todo,0
"Me encanta el puerto, por más que estés negra/o te dicen güera/o. ☺",0
"Mi mejor amiga me defendió sin agredirle verbalmente, él respondió con comentarios del estilo 'Callate, puta guarra zorra asquerosa'",0
@xLostSlave eso es preciosa disfruta de mi erecta polla~ ven conmigo y te enseñaré a disfrutar más aun~,0
"Tras las acusaciones de violación y acoso sexual, #HarveyWeinstein es golpeado en #Arizona https://t.co/rRheX3cCMp",0
Curso de árabe  https://t.co/jPpxcdxKFM,0
"Soy tan hija de puta que estoy segura que el karma me va hacer mierda, pero me la voy a fumar de callada 💪",0
"ella puede subir lo que quiera, si no te gusta simplemente ni la sigas, y desde cuando una chica es puta simplemente por poners... — aaaa que lindx!! si tienes razon, no le hago caso jajdjs <333 https://t.co/VdOlNIKG3z",0
claro y tu eres UN CERDO MARICO POCETA LA PUTA QUE TE CAGO TEN VERGUENZA BURROCERDO ERES UN POBRE GUEBON QUE HABLA SIN CONOCER EL SIGNIFICADO DE LAS PALABRAS PURO CALETRE LETRINA ERES TÚ https://t.co/aRQoaPEsbG,0
Porque meten los papeles del baño en una bolsa para después meter la bolsa a otra bolsa más grande? Pueden depositarlos en el escusado sin problema las plantas tratadoras y los químicos se encargan de deshacer el papel rapidísimo,0
La conmovedora historia de los niños de combatientes de Estado Islámico varados en un orfanato de Libia https://t.co/wwV32NvFlB Emiratos Árabes Unidos (EAU) bombardea a Libia https://t.co/BYKO9uQ1Y9,0
Ah no podes ser tan hijo de re mil puta la re cajeta de tu madre pendejo del orto mereces ser torturado https://t.co/hktW1IMIC2,0
Dimisión ya  https://t.co/fxWakySEcg,0
Esta tarde estaba enseñándole los funkos nuevos a @MadWonderlands con la vitrina abierta y mi perra se ha estampado contra la puerta de cristal 😂,0
"@carmonangelica @anaisbernal Por que no la salió del coño decirlo, a quién has venido a juzgar, a Salma o al puto acosador?",0
@Revolucion3_0 Cierto tú eres un hijo de puta más ratero y corrupto de este narcoestado y AMLO es decente hasta la comparación ofende!,0
Hola @Albert_Rivera has saltat ja la valla de #Melilla? Es x saber si et perdrem de vista ja #supercuñao,0
"El que nos roba es de aquí y rico, no inmigrante y pobre.",0
"No nada en la tele, ni un partido de copa argentina en cancha de arsenal, uno de sudaca fase 1545564vos de final, encima vivimos en este pais de darmie con esta lluvia.",0
@dcabellor @danicabello11 @chavezcandanga Cállate pendeja tu papa vende perico es narco corrupto una escoria que va a pagar todo lo que ha hecho tu y todas las ratas socialistas,0
Con la canción de arabe me va a pasar lo mismo que con explota pero después no la voy a poder dejar de escuchar,0
"""Una nueva película de """"wini pu"""" ??? Necesitamos que las bolsas de cereal traigan cierre ziploc no esas jaladas de osos mayates.""",0
"@xxitoo_ Poreso es mejo perde la esperanza, no vas a estar como con una persona pero to la alegria depende de tu coño/polla xd",0
"La gorda de mi trabajo, a sus 26 años tuvo su primer novio jajajaja pobre del pendejo.  Están invitados a mi boda amigos.",0
"Y no minimizar acoso ,no hay que llegar al punto de una violacion para hacer algo https://t.co/Jblj2L8kkx",0
@BadDylXnRP Oh dios... Callate la puta boca... - susurro la pelirroja sin dejar de gemir en ningún momento -,0
"""Hoy, mi plática con 2 mexas:  —¿Las migas """"La güera"""" de dónde son? —De Tepito —¿Y de dónde son los """"Tacos Ramiro"""" y """"Los de la suerte""""?  —También de Tepito —¿Y Sonido Pancho? — Made in Tepito — ¿Entonces qué hace el resto del país? —Buena pregunta... sinceramente, no sé""",0
"@pietragallahora sos un hijo de remil puta, te mereces el peor cancer te pueda tocar, ya te va a llegar",0
Me ha gustado un vídeo de @YouTube (https://t.co/eqKzSTNVy0 - La Güera Pachanguera).,0
"Maradona neta es un hijo de puta, ya hiciste lo que hiciste en tu tiempo, ya cállate la boca",0
"Cali, ciudad de inmigrantes: https://t.co/TA08MMoj5k",0
@ElOjoNinja Tu eres mejor que esa escoria Jejejejeje https://t.co/Me7LcQm1su,0
@LuisitoComunica Eres un hijo e puta que te mereces lo mejor chido por ti felicidades perrón festejemos en grande con esta melodía! https://t.co/nLmylXYjkB,0
El riesgo constante de acoso y violación para las niñas y adolescents migrantes y refugiadas se produce en toda su trayectoria por parte de agresores que incluyen proveedores de servicios y personas que deberían protegerlas. #ENDviolence #NiUnaMenos https://t.co/MkTJJwxG5H https://t.co/DOgYsdFjSf,0
@FreddyGuevaraC @NTN24 Callate q estas preso hijo de tu puta mae,0
"Qué mierda cuando te dicen 'mereces más' sí puede ser que merezca más, pero quiero que venga de vos no de otra persona, la puta que te parió",0
Todos los jk esta con el cabello güero y yo sigo con el rojo porque soy único y detergente.,0
"@total_paque tú eres gilipollas pava xDDDDDDDDDD si vas a casa de alguien no es su puta obligación hacerte comida distinta sabes nena que nadie es tu puto criado, a ver si con el tiempo empiezas a darte cuenta de que la vida real no es twitter, enga un be",0
"🧐🤔🤔 “puritanismo sexual” en pocas a Catherine Deneuve no le parece acoso que un imbécil te toque porque le gustas, es un coqueteo tonto... #fuckU Cien artistas e intelectuales francesas contra el “puritanismo” sexual | Cultura | EL PAÍS https://t.co/sdafn9As3J",0
todos esos ãrabes son del barsa  xD https://t.co/rpro3PEqRB,0
"@gabrielawiener @NewYorkTimes_es Lo que hace Catherine Millet es hablar sobre la violación y el acoso sexual con una ignorancia y una frivolidad pasmosas. Resulta repugnante y demuestra vivir fuera de la realidad. Enhorabuena por tu artículo, Yo te acoso,",0
"Tengo una perra q es lo más ruidoso q existe. Cada día me ocupo d enseñarla. Intento q mis vecinos no vean interrumpida la paz d su hogar x los ladridos d mi perra. En cambio, a mis vecinos y sus fiestas 'te los comes con papas'. Tal cual #comolavidamisma https://t.co/Y2WKJIoS6F",0
Les arabes 🤪🤪 https://t.co/L7esMJZmuz,0
"Estos hombres, tienen cuerpo de atletas, no hay hambre en sus rostros, ni cansancio, estan bien. Si saben manejar como dañar.REFUGIADOS? Unos 400 migrantes subsaharianos acceden a Ceuta tras saltar su vallado fronterizo https://t.co/hrA7Zpu9WI",0
Me fumo 3 hoy y quedo en las  del machupichu jajaja,0
@NicolasdelCano @aquisiclaudia Callate hijo de puta pelotudo cómplice de la derecha! Llamaste a votar en blanco porque decías que eran lo mismo sorete! Acá tenés 'lo mismo' ahora forro!!,0
"@hramosallup Maldito hijo de puta, tu eres cómplice de toda esta vagabundería, falso, vendido, arrastrado, cierra ese pico que ya nadie te cree, políticamente estás muerto basura.",0
@srtaalegre_ Siiii jajjajajajjajajaja yo te iba a enseñar pero vivís lejos nde puta.,0
Decirle la verdad en la cara a un idiota y que esa verdad le duela tanto que llegue al punto de pegarte un puño es de las cosas más satisfactorias que hice esta semana. #SorryNotSorry.,0
"@spreadxngirl AH, YO SOY AKI, ENCANTADA FUMIKO. //comemela",0
Las organizaciones proponen un plan de reparto de los menores migrantes al resto de comunidades | Sociedad | Cadena SER  https://t.co/4QgbNYklpo  Este lunes se reunirá la conferencia sectorial de inmigración con todas las comunidades autónomas para... https://t.co/4QgbNYklpo,0
Padres indocumentados realizan huelga de hambre para exigir liberación https://t.co/sfPzvaYx8a https://t.co/RccVjP5dv6,0
@FulgencioBarrad Callate hijo de puta vee a lleida i me lo dices a la cara cerdo,0
"@AdrianVG__ Hola soy Savic, perdona pero tengo ni polla en tu culo y no la puedo sacar.",0
Zidane eres un grandísimo hijo de la gran puta. Y Benzema no mereces vestir un segundo más está camiseta. Ridículo ante un equipo patético,0
"La mujer es LIBRE, puede vestirse, peinarse y comportarse como se le antoje y eso no te da derecho a llamarla 'puta'.",0
"@JuanGallagherr @marianD28 @JayPereyra1 @JorgeSrno @cristina51623 JAJAJAJAJAJ tú eres la puta Juanito, testraño",0
"6 marines siendo atacados por cientos de árabes malos, Hollywood... Ya me sé el final.",0
@pnique @Pablo_Iglesias_ Callate de una puta vez gilipollas a ti que cojones te importa lafgate para tu pais y dejanos en paz a la puta calle,0
"ME CAGO EN LA PUTA ALFRED MERECÍA SER FAVORITO. VIVA MICHAEL JACKSON, ETERNO EL REY. ALFRED ERES GRANDE NENE #OTGala7",0
@ramongrauserra @fmarcalvaro Y tú eres un hijo de puta catalán,0
"podría estar durmiendo placidamente ahora pero tengo que ir a árabe, el amour.",0
@quintoemperador Si zoro es la polla no es culpa nuestra 😂⚔️🗡,0
Mi madrecita me trajo unos tenis Adidas del gabacho y están no mames súper hermosos 😍,0
@DeVatso @pablocasado_ Ojalá mandemos a África cientos de barcos con esta gente y traigan indocumentados en su lugar.,0
@ablacas15 @YuNoe_bg Pues comemela,0
Palestinos denuncian presión de EE.UU. contra refugiados https://t.co/HOW8rhwvQt https://t.co/Ph2T7Z02dl,0
Al PSOE le interesa el votante inmigrante  carece de memoria reciente sobre los logros de las políticas económicas socialistas en España y de conocimiento sobre su implicación en sonoros casos de corrupción... https://t.co/ESYsLQxPvs,0
"Que tan hijo de puta tenes que ser, que tan enfermo tenes que estar para hacerle daño a un animal. Te mereces la peor de las muertes.",0
"@micaaaaaaaa0901 Cállate vos perra inmunda, te extraño cuando nos vemos???",0
"Bruselas teme que la inmigración desate en España el populismo. La xenofobia fomentada por la nueva dirección del PP y Cs preocupa en la Comisión Europea. En la coyuntura actual, España, es una pieza fundamental para dar fuerza al bloque europeísta. https://t.co/lsWDQCLV3m",0
Arabe de Papichamp ft Ecko es un temazo desde el inicio pq el chabon arranca con un DIMELO GUACHO,0
"@lovelysrivera LA PUTA MADRE MAR ME MORI GRACIAS TE QUIERO <3 Bue soy buena porque tu eres re linda persona y me agradas mucho, aaay Brent es un amor, jsjs quiero hablarte pero a veces siento que te aburro :( toy feliz eres la primera en hacerme esto ahre",0
@dsmolansky De verdad q tu eres tremendo MAMÁ HUEVO HIJO E PUTA hipócrita q eres cómplice con fredy Guevara de todo esto apoyando este maldito gobierno cabrón,0
Es como 'maldita sea cállate ese maldito hocico perra de mierda' https://t.co/cdca5TXBnk,0
Visto el panorama... los únicos que pueden echar cojones en la valla de Ceuta son los taxistas... portavoz de los taxistas ministro ya!!!!,0
"No le encuentro la puta gracia a los memes y videos con la canción de movimiento naranja, todos mecos compartiendo esas tonterías 🙄🤭",0
"Faltas como la violación y el acoso deben castigarse, pero las acusaciones contra supuestos abusadores está llevan a la imposición de un nuevo moralismo https://t.co/W1Dg8Zotkg",0
no sé que onda mi perra se volvió muy callada ah que ni habla pero si se ve muy triste y ya ni nos hace caso lo único que hace es dormir,0
"@ejutv Ahora defiendes a la. Iglesia hijo. De perra? Eres una mierda, no mereces llamarte humano, en que mala hora habras nacido",0
@elchiringuitotv Cállate la puta boca paquete 😡😡😡😡😡😡,0
😧¿De donde salió este pendejo?!. Un reflejo de la escoria social que abunda por todos lados... Pinche imbécil https://t.co/iuIK00DVdA,0
Son mentías preciosa  tu siempre serás mi bebe. #sorento tú eres mi gordita y el #GLI es mi perra 😂🤘🏽 https://t.co/01TqPLw5sC,0
"@lizardoponce Cállate la puta madreee, ENVÍA BAILA FLOR AL 13013",0
"Con consentimiento expresa este Sr. , es menor de edad, directo a la carcel, esto es acoso violación y penado... https://t.co/eSSA21zY1P",0
@socialitet5 Actualidad o acoso y provocación como vulgares pandilleros? A que familia vais a acosar mañana carroñeros de mierda? #Socialite68,0
"Hay que ser miserable para querer ganar visitas enseñando el cuerpo de un chaval que se ha suicidado, valiente hijo de puta",0
"Cuscusera, Acero Inoxidable Precio:$36.19912 Enlace:https://t.co/cGYAWciF9y https://t.co/rEfyEYerlS",0
"3 estoy hasta la polla que para la prensa @MichelGonzalez hasta cuando se nos caga en la cara nos está dando una lección de humildad y saber estar y 4 si algún día ahí una manifestación por algo importante de verdad (sanidad, educación o derechos laborales) espero que no vaya...",0
"Puerto de Almería  80,00 €  Grabado del Puerto de Almería a primeros del siglo XX.  Técnica de aguafuerte, impreso en papel súper alfa.  Medidas:  Papel: 60cm x 40cm. Plancha: 40cm x 14cm.  https://t.co/g1nrFtxdka",0
El video de Faby enseñandole a abrir un champagne a Agos JAJAJAJAJAJAJAJAJAJA la puta madre que buen videoo,0
"Fui a recoger comida a nombre de mi papá! Y no estaba ni a nombre de : Carlos, Ricardo, güero, Sosa, Carlitos, Carlillos, ni nada. Porqué obviamente estaba al nombre de Chucky. 🙄🙄",0
No será tan rápido. Cifras de inmigración buscando pega recién aparecen. https://t.co/hvSypYlhaV,0
@Troi_2_Tata que puta novia??? tu eres mi novia!!,0
@Cr7Fran4ever y le puso la polla en la cara al camp nou en el supercopa,0
"@KevSw10 JAJAJAJAJAJAJAJA HIJO DE TU PRECIOSA MADRE, YA CALLATE LA PERRA BOCA.",0
Ahí esta mi hermosa perra enseñando el culo a todos https://t.co/xMPojsEqMi,0
"En un país donde 16 mujeres son agredidas sexualmente cada hora, banalizar las formas de acoso sexual resulta inac… https://t.co/wAYsMNd8Vq",0
"@TiaFeminazi te equivocas, significa Svete Ea Mfregar Ela Ncocina.",0
VÍDEO: Los 30 segundos más brillantes que resume todo el conflicto árabe israelí https://t.co/TrbGPfWhjm,0
Arabe remix ya te siento,0
COMO???? NO NO NO PUEDE SER QUE CARAJO NO MERECIA ESO QUE HIJO DE PUTA' la reaccion de mi tia con >>>las series Mi hermano con >>>sus videojuegos Y yo con >>>los libros Diferent place same feeling,0
@MChelowsky @zayndebnm Pero qué dices de hatear? Si no tienes ni puta idea cállate,0
@diegobranca Cállate pedazo de hijo de puta lacras como me gustaría encontrarte Sorete mal cagado esta noche te busco por América bancatela Cagon,0
Marina hablando gabacho con los gabachos mi tipo de contenido,0
"@melnicksergio Cállate viejo CTM, escoria de la política!!!!!",0
Que odio cuando estoy hablando con una persona y hay otra metiendo bocadillo. PERO CALLATE LA PUTA MADRE,0
"Al hijo de puta que hizo el video de havana con el gallo, te mereces todo, en serio",0
Salvamento Marítimo y el Servicio Marítimo de la Guardia Civil rescatan a 291 inmigrantes que viajaban a bordo de siete pateras - https://t.co/hiSSmVbqcb #motril #noticias https://t.co/sUXiPBT2q0,0
"LOOOUUUU SOS UN AMOR LA PUTA MADRE, VOS TAMBIÉN TE MERECES EL MUNDO 💙✨💗 https://t.co/Hlj2oqpIzE",0
Voy a enseñarle a mi perra a hacer esto para que me las sujete. https://t.co/MU3htiMYRu,0
"@Barbijaputa Yo ya a la mínima me pido médica para todo. Cansada de tanto imbécil que como este, dice que hace mucho... Mucho para su privilegio.",0
"Me fascina este tipo de discursos por parte de inmigrantes sobre la inmigración.  Ay, casi lo olvido. Cuando tienes pasta, eres un expat. https://t.co/GDxW6fVpMw",0
"Eloy se durmió con la canción árabe de papichamp y ecko, ke mierda",0
"""Es bien naco decirle """"gabacho"""" a los """"yunaites""""""",0
Puta que le gusta provocar al CSM de KKKast,0
"""Bueno, debo admitir que en eso los mexicanos (sudacas, dirán estos) hemos aprendido muy bien de los españoles. Lo primero es decir, """"yo no soy racista"""", """"yo no soy de derecha"""", """"yo no soy fascista"""", """"con todo respeto,... https://t.co/K0Hzzwd35d""",0
@parejasexnovato Busca en https://t.co/l5H8kI9cz8. Pagina muy guarra. Talvez ahí,0
"@YaniraVazquez3 Y coño también, asi que imagínate prencas del coño y comemelas 🤔🤔",0
@Criscg2 @s0ymia Tú eres un@ niñ@ que no sabe nada de la vida cuando te toque pasar hambre me voy a reír en tu puta cara,0
Pegarte en la cara con un sartén > ver Friends. https://t.co/HGNu2v8g7C,0
"2-8-2015. Finaliza el plazo dado por las autoridades para que los extranjeros indocumentados se inscribieran para ser favorecidos por el Plan de Regulación de Extranjeros, según lo dispuso el decreto 327-13.",0
"Nuestro Secretario Provincial, a la salida de #Fiscalía. Se ha presentado denuncia por los hechos de la valla fronteriza  de Ceuta, donde se agredió indiscriminadamente a Agentes de la Guardia Civil. #Centristas @AUGC_Valencia @AEGC_CV @lasprovincias @elmundocv @levante_emv https://t.co/2uDAKGQdjs",0
"Por favor, puedes mandar algún ejemplar a los actuales refugiados de guerra que no quieres dar cobijo? https://t.co/MyqVT7kT8m",0
"Lo que hace Nicolás Maduro no es acoso, es violación y no se lo hace sólo a la oposición, se lo hace a todos en Venezuela https://t.co/3z7Eynbctq",0
De.la polvera sos loas hijo se puta mereces lo peor enano h de puta fracasado hace 16 q no festejas puto te colgas de esa copita gil come verga,0
La mezquita del siglo XXI en Abu Dabi https://t.co/TuwNPpKAWy,0
"#DIferenciasTierraMar Cuando los inmigrantes subsaharianos cruzan montes, llanuras y desierto sufren toda clase de vejaciones(leyes terrestres). En la mar,son rescatados y tratados como personas humanas(ley de la mar) ¡Estoy orgulloso de ser marino!",0
Dizque que no vaya a llegar un hijueputa al final porque te pego en la cara y no volvés a saber de mí JAJAJAJAJAJ el drama,0
LA CONCHA DE SUS MADRES LOCO AGUANTE FEDE Y LAURITA PROGRAMA DEL ORTO LA PUTA AUW TE PARIO MERECÍAN GANAR FORROS DEL ORTO LOS ODIO NO LOS VUELVO A MIRAR NUNCA MÁS EN MI VIDA NO PUEDE SER QUE SEAN TAN GILES PROGRAMA MÁS ARREGLADO QUE NO SE AGUANTE LAURITA FERNÁNDEZ LOCO,0
"5 AÑOS DE SECUNDARIO Y NO ME ENSEÑARON A ENCARAR Y A CHAMULLAR A UN WACHO, LA PUTA MADRE PEDRO DE MIERDA 💔 Y",0
Esto es sacarse la polla y lo demás son tonterías. Enhorabuena @GranadaCdeF https://t.co/OK95mwLbWd,0
Enamorada de Arabe 😍 siempre rompiendola @_eckoyg,0
Vuélvete una perra con quien lo merezcas https://t.co/TxrsCYQYQ8,0
"Nadie puede ser la madre África Tú sigues el ritmo que ella te va a dar Necesito una sonrisa que puedas amar Haz que desaparezca, el sufrimiento de mil más  Jain - Makeba  https://t.co/5VQR67qJ84  #Refugiados",0
@Miriamsexxx Me parece que sería bueno hacerte eso y más. Tu eres más caliente que esa puta.,0
Bien joder una puta alegría!! Te lo mereces pequeña #OTGala9,0
"@IvanaYojanan “Hijos de la gran puta, salgan enseñando la purrunga ustedes” exclamó la bella y muy inteligente “máster” 🤔",0
Comemela toda!! Vía #VecinaBella https://t.co/920PCltyXa,0
"A esto me refiero cuando el discurso de la ignorancia está por sobre la empatía por el sufrimiento ajeno. Todo lo relativizan y como no les afecta, no les importa. Quiero un país donde este tipo de personas sean los menos. https://t.co/Gc0UF2gwBe",0
"@AnitaBotwin Presentar a las firmantes del manifiesto como defensoras de la violación y el acoso es, como poco, exagerado, yo creo que malintencionado",0
@Solanopo Se merecían 40 balazos en la nuca hijos de puta la represiónque no fue tal fue pq agredieron con todo ustedes forros,0
Me acaban de enseñar un examen de anatomía de otra universidad (no dire cuál🌚) es una puta broma JAJA,0
"""La Policía asegura que los niños apenas tenían agua, ropa y comida:  """"Parecían refugiados de países del tercer mundo"""" https://t.co/Wg4jggs9P2""",0
@Ke_Me_Da_Igual Lo de mandar fotos de la polla es para provocar lástima?????jajaja!!,0
El fondo de arabe ya https://t.co/hqjffYmu82,0
Menuda puta mierda...Otra vez ha vuelto a ganar Cepeda cuando no se lo merecía #OTGala7,0
Cepeda que te calles hostia puta que es que no puedo mas contigo!!!!,0
"Ya está arriba de una mesa, moviéndose bcs no conoce la vergüenza. COYOTE UGLY nivel dios ¿   —Órale Güera sube— https://t.co/EWgU5vBcmc",0
"Puta este perro no te odia , es machista y bastanteo machirulo curioso . Tu eres tuya y ningún machito te tiene que poner la zarpa encima https://t.co/fh8haF5WNW",0
Pobre no casa un fulbo y el resto ni puta idea de ingles. Mi deber como ciudadana es enseñarle palabras como culia y ocote,0
"Relaja la polla que nadie se merece a semejante imbecil como tú, no te preocupes que nadie se va a acercar a un idiota integral https://t.co/Y5A65WAUtj",0
"@SpoilerFailman @LostEthereal Emmm si llamar 'perra' a una MUJER es con cariño, yo me hago monje budista 😂😂",0
"ANALIZO LA SITUACIÓN POLÍTICA DE VENEZUELA Y NO ENCUENTRO ENTRE TANTO HIJO DE PUTA A NADIE QUE MEREZCA LA PRESIDENCIA DE VENEZUELA EN 2018, NI GOBIERNO, NI OPOSICIÓN RATAS DE LA MISMA MADRIGUERA, CAIMANES DEL MISMO POZO. TAL VEZ DIOS NOS SALVE O NOS INVADAN LOS MARINES...",0
Pablo Casado se equivoca: la inmigración tiene más efectos positivos que negativos https://t.co/fDFvQTzBzy,0
"@LittleMissJoan puta madre que envidia y en la playa :,(, mereces un poco de odio pero al mismo tiempo mereces la labie.",0
La competencia de Casado y Rivera con un mensaje anti-inmigrante en la valla de Melilla parece ser que será la canción del verano de la derecha PPC's.,0
Me consta que en Costa Rica hay infiltrados y paramilitares  me han confirmado que en San José y ya hay denuncias de que a los refugiados se los llevan engañados con un supuesto “trabajo” y los desaparecen. Ya se esta dialogado con la Seguridad Nacional de CR #SOSNICARAGUA,0
"Una mujer es tildada de zorra, buscafama etc y automáticamente está mintiendo, se le falta el respeto y se le cree al hombre. Cualquier semejanza con lo que consumimos todas las noches, es pura casualidad.",0
@eldestapeweb VAGO HIJO DE PUTA. ALGUIEN SE TIENE QUE VENGAR DE VOS. TENES QUE PAGAR TODAS UNA POR UNA. MERECES LO PEOR,0
@Andreu_andre @DakkuMusic HIJO DE LA GRAN PUTA CALLATE,0
Un par de hostias te mereces escoria https://t.co/5GJpN7E4jX,0
Le canto canciones de amor a mi perra y me mira como diciendo callate estúpida 💛💛💛,0
Las personas feministas solo se dedican a expandir mierda sobre la cara de los hombre y despues realmente lo que buscan es igualdad,0
¿Que ves? RT una hoja de papel Fav Tetas http://t.co/lkrM1XHyWA,0
"@Adriadpg @maxzgz @buszaragoza Toda la razón deberían limpiar más, y la gente ser menos guarra y no tirar mierda al bus, comer dentro, poner los pies encima de los asientos, tirar papelitos.....",0
#abolishICE moviliza a muchos estadounidenses e inmigrantes contra la política de tolerancia cero de Trump y su Agencia de Inmigración y Aduanas.¿Es esa la solución? La oposición no se pone de acuerdo. https://t.co/xUvm9c49fY,0
Operadores de Pick Me App denuncian acoso y violación a derechos https://t.co/WSI7sj114h https://t.co/KpwNSyO9np,0
Cómo estará el trinche calor que los menonitas ya no están güeros #Verano2018 https://t.co/YMZTzlqsTu,0
"gente que se queja de la inmigración ilegal.. supone mucho riesgo para los españoles eso y no que los cargos altos se lleven millones y millones en nuestra cara, con la minima parte de lo que nos han robado daba para ayudas a inmigrantes años y años xdd se te ve el plumero !!! https://t.co/Vj0nv74ECw",0
y tú eres mayorcita para meterte en tu puta vida y no insultar a la gente que come lo que les sale de la punta del nabo (vegano) https://t.co/ipAAuAEoaN,0
#Policía 🚨 | Van tras asesinos de “El Güero” https://t.co/OQgvqG1gaH,0
@donchetoalaire si de por sí la jente anda confundida en esto días i usted enseñando eso perra falla de san Andrés ya detónate,0
"@phdesign @mimaestradevida @Montserrat33 Cállate ardido, que jamás tendrás en tu puta vida una mujer así. Machista de mierda",0
"@JonatanViale @Intratablestv Cállate lacra hijo de puta. Mercenario, forro indigno",0
Me gustó un video de @YouTube https://t.co/DpEIX29Xev Cuando se funde la cultura arabe y la gitana flamenco 2017,0
"@AytoArroyoMad @PodemosCMadrid @Psoe @Ciudadanos Así se cuida el patrimonio en Arroyomolinos. Vestigio de la fortaleza árabe Calatalifa sin protección, señalización... Qué triste! https://t.co/mt3wJaLIz5",0
"Apartar tu tanga a un lado y frotar la punta de mi polla por tu coño mojándola con tus flujos calientes, resbalan y me ponen cachondo, un empujón más y ya estaré dentro de ti https://t.co/jO9qcCn4yu",0
Como esta la cancion arabe pa los baileeees,0
Siguen llegando instantáneas del sábado en La Mula Rafaela   ZONA 84 Y los 4 SUDAKAS de la mano del gran Gustavo Villordo! https://t.co/BdQR4zQDB5,0
"@SevillaFC @AlbertOrtegaES1 Puta Sevilla no os merecéis a alguien como el, mirad la plantilla que tenéis y donde estáis, no se que os creéis",0
Al PP y a Ciudadanos no les gusta que vengan los negritos indocumentados. Lo que les gusta es que salgan los blanquitos licenciados. https://t.co/f2xGHuKQCi,0
@federicoalves @ConCiliaFlores Tu eres imbecil hijo de puta vendido. Ojalá te maten.,0
"#Internacional Según el portavoz de una organización de defensa de los inmigrantes, unos 80 padres con sus hijos se rehusaron a recibir alimentos  https://t.co/vl8iVo6iJa",0
