comments,classe
"Mexicanos durante el mundial: pedimos disculpas no todos somos así, esos son pendejos que ponen en mal a México. Also mexicanos: pinches sudacas y cetrocacas nos la pelan a nuestra gran nación, nuestra gastronomía es la mejor.",1
"COMO PUTA MADRE ME EMPERRAN ESAS PUTAS DE INSTAGRAM QUE CON 1,000 FOLLOWERS Y POR ENSEÑAR EL CULO SE AUTOPROCLAMAN FIGURAS PÚBLICAS, PINCHES PERRAS SIN AMOR LAS ODIO PUTAS PENDEJAS",1
"@NaiaWerro Hija de puta, chik piña te merecias, pero no, me dabas lastima del pedo que tenías jajaja",1
@joe_trouble Tu novia es bien puta ......pero te lo digo en buen pedo 👌,1
"Te voy a enseñar lo que es una perra, PERRA.",1
"📣🗡️#Barcelona, ciudad de #okupas, inmigrantes ilegales #manteros, #turismofobia y #narcopisos en el Raval. Magrebíes atacan a un filipino en ese barrio. @AdaColau desaparecida y sin dar la cara. https://t.co/pSzcNIZCCl",1
"Sólo faltaba eso, campos de refugiados en España. Que sigue, el ébola? Malaria? Puto PSOE https://t.co/n2HBvpyKqf",1
"@TituuStampfli A la gilada ni cabida, callate zorra si vos estas re movida (???????",1
@RiguitoRMedina Cállate PERRA!!,1
@erices16_ Cállate vos wacha trola deja de confundir las hormonas puta,1
Otro gol que se come el sudaca ese y Carlos Felipe TRIUNFANDO en el trabucleti.,1
"@Natsumi_muscle ━ No es nada y también mi verga estará dentro de ti atravesando tu útero ❤. Tu eres la zorra y el saco de semen preferido de todos, me encantaría masacrarla sin ningún límite, que bonita perra eres. https://t.co/Si5ev8eVY2",1
@vale_kukis @Daniela21JZG @_LindurasDeKim @KimberlyLoaiza_ @Juandedios_P Cállate pinche puta si no vas hablar nada bueno mejor no hables,1
"@osorio_nicoo Cállate perra, me contestas a las 11 de la noche",1
"""los estupidos """"árabes"""" de la universidad https://t.co/QhxBVSRmMx""",1
Cuando te dicen que tu mujer es una perra!! https://t.co/dugyoVKqM3,1
@CeelMateos Cállate maldita perra.,1
@xVolkovaVera Que guarra. Búscate ya un mozo.,1
Puto sudaca de mierda — 😘 https://t.co/FwFRovNuHk,1
@lortegadiaz Hay vieja loca rana platanera zorra de medio pelo cállate que así te ves mas bonita,1
"Acostumbremonos a esto, será muy normal, aunque yo pido su no nos acostumbremonos y actuemos. Los irregulares fuera del país, no por racismo sino por justicia. Su nombre lo dice irregulares o sin papeles. No pueden estar. #LaSilenciosaCAT  #ESP🇪🇸 https://t.co/HKniXG9Xjk",1
"@arisool__ JAJAJA QUE HIJA DE PUTA, canto hermoso callate",1
@NuriaJagger @Nikiitins CÁLLATE ZORRA,1
@Ojo_Publico @YeniVilcatoma2 Que PERRA ERES! ni un perro se porta como tu! No mereces ser mujer! el pais te repudia! y te pasará la factura!,1
"Cuando se llega a eso,traen inmigrantes,que tienen muchos hijos,se soban las manos por mano de obra,recursos para pensiones y antes que se den cuenta nativos son minoría y cambiaran leyes,raza,creencias y costumbres,serán extranjeros en sus países https://t.co/KeMQbrVYm5",1
Baby Yo Se Que Tu Eres Bien Puta Yo Lo Se Hace Toas Las Poses La Puse En 4 Pero Nunca La Bese 😈,1
"Oye, pues el próximo día que salgas a cenar en coche, si te pilla un grupo de indocumentados y te acosa te parecerá cojonudo https://t.co/at2kpO6ubd",1
Iba a decir TOMA LA ZORRA MANIPULADORA ASQUEROSA SE MERECÍA MORIR POR REPUGNANTE pero entonces me he acordado de que es la madre de Allison y de que se va a liar la de la hostia entre Allison y Scott,1
"Sólo hacen esto para que los dueños de sus casas tomen medidas por libre para luego sacar en todos los canales de tv que los españoles son violentos y racistas, de echo están a diario violando a chicas, gente de Siria y árabes y no sale ni en la tele o si sale omiten nacionalidad https://t.co/FRa5H7l7uo",1
"@AgathaBribli Te lo mereces, por usar uñas de GUARRA",1
"@AzulOKey Jajaja callate gila, inviame y voy perra !!",1
"Zorra no es la que lleva el escote más pronunciado en la cena de Navidad de empresa....zorra es la que no bebe, para retransmitir todo lo que hicieron los demás el lunes.",1
"Esto es lo que opina y dice este subsahariano, yo no digo ni opino. Me puedes llamar, racista, facha o que no soy solidario. Pero yo no estaré aqui y no te diré eso de......te lo dije y no me hicistes caso, cuando te quiten tu libertad. https://t.co/BmjM4vomjR",1
"""https://t.co/Wnap07YAFR Un programa de """"acogida humanitaria"""" aloja en hostales a inmigrantes con nuestro dinero. Pero que miles de jóvenes españoles, aún trabajando,no puedan siquiera alquilar una vivienda no merece una acción humanitaria. #FelizLunes""",1
"Pero: -Todas son unas guarras. -Todas son unas putas. -Las mujeres a la cocina jaj -Las mujeres son el sexo débil Vete a llorar a tu jodida casa, trozomierda. https://t.co/OQrW0Pa7NQ",1
"@fxCTYSp4mRRVvVV @felipedemicheli @CarlaPastorizzo La mujer: acoso, abuso, violación, violación seguida de muerte, golpes, fuego, maltrato psicológico, femicidio, condena social, le paso por puta, provocadora, desigualdad laboral, igualdad de responsabili",1
"menuda guarra, te parece normal enseñar las tetas por twitter? luego pedis respeto feministas — Bueno de guarra poco porque me ducho todos los días sorry https://t.co/CCIMmtMyDH",1
Ay Güero guerito te tenían que matar,1
@JuliBarbeira @LaluLavalle Cállate q Te despertamos de la mejor manera puta,1
"Cómo va a ser penal, güera hija de de la rechin.... No m*m*s !??!!",1
Entre brisas me llega la voz de alguien cantando y solo pienso: cállate perra,1
QUE OS FOLLEN A TODOS VEO PORNO EN MI CASA Y ME JALO EL GANSO CON UN MONTON DE VIEJAS Y MI NOVIA ES UNA GUARRA,1
"@ludmi526 Cállate zorra, me haces acordar a nuestro soldado caído @VickyDeamicis",1
@LoreniaCarr Cállate perra si todas tus conversaciones son spanglish 😂😂😂 te evitarias las correcciones a español 🙄,1
"Haber de la güera de rancho no me sorprende su actitud de altanera, envidiosa y creída. Pero de la monja?✊ Mustias #TeamAlan",1
@faaavb_ Tu eres más perra que humana.,1
"@sara_cuckold Te mereces una mamada en el año y dejarte lo abierto , puta.",1
Por mamadas como estas nos odian odian a los güeros. https://t.co/ZW69t936hN,1
Si van a andar enseñando culo en las redes sociales como lo puta que son al menos lávense las patas!!! 👊 https://t.co/vjM9BktN87,1
@Lu_Correa07 @piaborjas Cállate zorra villers,1
@MartinBonandini @giulispag02 Cállate puta,1
"@AranzaOrtizMt Cállate perra, yo fui una pionera en ver GG",1
Allá que vayan las feminazis a reclamar derechos. Los árabes no están con webadas. https://t.co/4ZqvX5COxw,1
"Hija de puta, pero para los moromierdas, lo que éstos hijos de puta le pidan a la primera zorra de Barcelona. https://t.co/qe3pf9kAhc",1
"@anavict80506514 Una sudaca de 38 años ha asesinado con alevosía ha puñaladas a joven varón de 27 en Tenerife, a la p. Cárcel",1
"La misma zagala al zagal que le acompaña: 'Tú eres gay de postureo. Qué tienes 16 años y no has olido ni una polla'. Ésta niña es una mina y por lo que parece, experta en pollas.",1
Perra traidora!!!!! No te lo mereces!!!!!! https://t.co/C522UHHAjl,1
@Steffers__ Hija de puta. Callate pinche chismosa,1
Eso y más mereces por perra,1
@IsabellaRugger1 @AndyIniesta28 Callate puta.,1
"Mira rolitranco el mamagueva tu eres una puta y eso vas a seguir siendo toda tu maldita y miserable vida, y punto y he dicho. Fin del comunicado",1
Yo no soy tu...zorra. Tu eres quien lo golpea. Lo veo todo. https://t.co/gBXg85beXL,1
Formas sensatas de subir el PIB: – Bajar impuestos. – Desregular. – Fomentar la natalidad. – Prohibir a la izquierda.  Formas absurdas de subir el PIB: – Dejar entrar a millones de subsaharianos.,1
"Zorra Colau,amante de moros,pensando en votantes.Si tú eres atea desgraciada!!! https://t.co/Fv38CCZOUv",1
No os voy a enseñar lo guapo que está @Dosek14 hoy porque soy una puta egoísta de mierda.,1
"@mrtceb @benjiscola55 Pero vamos mi novia es Sevillista y es una puta más .... SI LO ES SE DICE Y NO PASA NADA , es que disfruto más contigo que con mi mujer 👋👋👋👋👋",1
*Hola! Tu eres la ex de mi novio? *Si Hola!!! *te tengo un regalo !! *awn que es?? *comida para perros! PERRA https://t.co/NREpkqDFwB,1
Ascazo de negratas https://t.co/9MLOutjkFM,1
"@Enana_miceli Jajajaja gracias amor, y callate que vos también estás re perra😍",1
@DaianaCostas_ Callate dijeeeeee! Sos alta perra y punto.,1
conversaciones con mi hermana: - Nerea baja el volumen del móvil por favor. - Cállate zorra.,1
@R_MR12 Tu eres mi puta tu no cuentas 🙄😂,1
Sarna con gusto...  #Inmigración es GASTO #Inmigración es DELINCUENCIA #Inmigración es SARNA https://t.co/jpXvBtNkEa,1
Racista español starter pack: Los negros nos quitan el trabajo y se cargan la economía. Also: Prefiero contratar a 12 negros sin papeles para recoger limones porque les puedo pagar una mierda y explotarlos tranquilamente.,1
"que ejemplo no dejan ensuciar su pais ,,, asi deberiamos hacer los venezolano con los cubanos y con los colombianos y chinos y arabes que acabaron que lo poco que quedaba ! https://t.co/2ydEeM2gne",1
Como se le ocurre ir contra la libertad y el buen Rollo! Dejad que los inmigrantes se explayen y disfruten de nuestra pasta y  mujeres. https://t.co/aNAG768mBL,1
"Aquí un imbécil de 1er grado. Con el inglés y el español vas a casi todo el mundo. Y eso lo saben bien aquí, en USA. A ver dónde cojones vas con el catalufo. https://t.co/AGE3UZkkhF",1
#HoyLeDoyUnfollow a los Nazis Sudacas!!!,1
"@Justin_ori42 Callate la boca que pareces mas gobernada vos que yo y eso que supuestamente estas sola, ni a la plaza salis perra",1
Venezolanos echados de su propio país por un cretino extranjero indocumentado títere de Cuba... Que bolas... https://t.co/t9gXJFUpab,1
"""Estoy a un solo cliente que no me diga """"gracias"""" de irme a la frontera de Ceuta con Marruecos, sentarme en una mecedora en la valla con una escopeta y decir """"Ahí vienen los podemitas, HOY NO PASÁIS, NEGROS""""""",1
@lortegadiaz Cállate perra que a ti te espera el mismo destino de maduro y cabello ahora se la tira de correcta porque no lo hicistes aquí corrupta de mierda,1
Igual vas a recibir lo que mereces. Perra.,1
"@SxckMeg A VER, ZORRA ENFERMA. ME VAI A ENSEÑAR PORQUE PUEDO PUTEARTE Y Y Y Y TRAER SPRINCK SI SE ME DA LA GANa sprinck):",1
"@gonzalojalao Pues si,si no llega intentar secuestrar a otra no lo pillan y la hp de la novia callada como una zorra",1
@jubarrientoss Cállate puta que vos sos cómplice,1
@majohcampos ay cállate no mames estás divina puta,1
"odio que me escriban arabes y me hablen en arabe,o sea amigo yo hablo castellano,ingles y portugues,no arabe",1
Aveces me pregunto si a esas chavas no les enseñaron algo de valores.... vestirme como puta actuar como puta y llamar la atención está cabron....,1
"#Bienvenidos13 panel proges,hipocritas, contradictorios entre ellos mismos,aplaudiendo,un feminismo marxista aplaudiendo una inmigración que pudre nuestro país.Que pones como noticia país a un delincuente detenido en Indonesia y Acusaciones a un periodista.",1
No escucho por nadie que condenen al nutrido grupo de emigrantes indocumentados africanospor su martato a una turista en Varselona Espana y la gorpisa que le propinaron al cubanoamericano que fue a defenderla ni he visto ni escuchado a nadie condenando este actocriminal,1
EnTwitter: Muérete maldita puta me destruiste no mereces la vida púdrete en el peor de los infiernos Ex: y eso? Me: es una canción jaja,1
Puta que me buena callada de hocico https://t.co/feBLWc61ao,1
@mentallycamila Mira Sara mejor cállate puta. Si la gente que trabaja en aeropuerto tiene un trabajo que hacer y si no lo hacen. Todos tenemos derecho de usar nuestras voces para que oigan hagan su trabajo bien.,1
Grande Adán!!! Mi novia es sevillista y es una puta más lololooooo!!! CAPITÁN!!!!!!,1
"@irobbiee_ Oigaaaa, usted sí es ilusooo JAJAJA además, tú no eres perra, tú eres perrísima.",1
"""En mi calle un pavo gritando:  """"SUDACA DE MIERDA VEN AQUÍ, QUE TE MATO. QJE BAJO HEMOS CAÍDO LOS MARROQUÍES. INDÍGENA DE MIERDA""""  Y bueno yo me sorprendo a medias de la estupidez humana""",1
"@lopezdoriga Y la vida de los niños con cancer perra,que murieron por aplicarles quimios falsas perra? Mereces morir en la hoguera",1
@GI0RGIELL0 cállate perra! unas birras después de toda la mierda familiar navideña?,1
Putos inmigrantes !! https://t.co/M7H7lQYaPv,1
@SofiParias @Tomipassamonti Jajajajajajajaj callate puta dmierda,1
Cuando valen dice que esa chica es mas puta jajajaja almenos nos llevamos bien odiando a la misma persona,1
"Pinches ridículas doble moral, primero dicen que odian la infidelidad pero andan defendiendo a otro que es igual de puta a ellos. NO MAMEN",1
@_alejandra_mm_ puta hetero que te calles,1
@PoderFeminazi Cállate y hazme la cena.,1
@EdiiXI @lidiahdlgo Cállate tu !! Perra,1
"Cuando Franco vivía ningún inmigrante se hubiera atrevido a tocar a la guardia civil, a cruzar la frontera o a ser un ilegal en Barcelona. Cuando Franco éramos España.",1
@Paola5Navarro @susanag80268937 @ho_elvy @UniNoticias Mejor tu cállate zorra que tú pides likes a tus fotos horribles en Facebook y está bien fea jajajaja 🤣🤣🤦🏻‍♂️,1
@palopascalee paloma cállate la boca que sos de flaca hija de perra una envidia,1
"@krmenph5 @pibesevillista1 @babushasogordo @Sevillismo Calla,guarra española",1
"@DavidMichele8 Cualquier motivo es bueno para enseñar carne, eh zorra. 🌚",1
@joaoftigoa HIJA DE PUTA CÁLLATE AJSJAJAKAJAJAJSJ,1
"HSM cuando le requisan sus edificios okupados: pofa no me los requiseis que hay cumida  Ah pero el resto del año: putos moros, putos inmigrantes, putos rojos, putos maricones, putos indepes",1
"Tranquila, están a la espera de entrar a nuestro país 40.000 subsaharianos. Cuando haya más manteros y los pequeños comercios tengan que cerrar, ese día defiende a tus taxistas de corbata 👔 y tu libre comercio. Ideales? Vividores del postureo!   https://t.co/pTqtuiFz73",1
@carolgrillito @marcelaguinaga @MashiRafael cállate perra,1
le pedimos a las pseudo-feministas sudacas que nos explicaran de dónde sale el capital para hacer sus pañuelos verdes y acabamos en el estado de israel  -alguna agencia de noticias verdaderas,1
Interesante el video. El agresor parecer ser uno de esos tantos refugiados que los progres gustan abrir las puertas. Estaria bueno saber que se dijeron AMBOS.   Y por último el franchute que se paró y agarro la silla es la fiel representación del occidental cagon promedio. https://t.co/uzMv1E2PPe,1
@marcos_darks Cállate zorra que se me ha metido un virus,1
"Maldita perra desalmada, el sufrimiento te lo merecías tú 😡😡",1
@SadracH Cállate conchetumare e insulta a la madre perra culiá. Mamon culiao.,1
"El Madrid dando pena con el moromierda argelino delincuente de Florentino de capitán, ya puede estar feliz el dictador y sus oficialistas... Mucha mierda por comer con ese pedazo de mierda con el 9 a la espalda...",1
@misu_nicole callate puta q ibas a ir😑,1
A los a sudacas nos despreciaron y somos sus nietos. Arrogantes y con síndrome de Nuevos Ricos Metánse Europa en el tujes https://t.co/ZeKwlR3Gky,1
Todas las perdonas güeras son bien maricas.,1
@SoleOchoa15 ammmmmmmm vos sabes que no me gusta nadie callate perra,1
@BrisaSilva142 vos callate puta del orto 😂,1
"Trabajan por la mitad del sueldo, no pagan impuestos, no generan renta, sacan la plata del país, y no aportan un culo. Hablo del venezolano que votó por Chávez, que está indocumentado, y que es un parásito.",1
"Un árabe ofende a una mujer y escupe frente a ella, ¡PERO viene el eco del lado inesperado! https://t.co/d4MTlgsBnS",1
@EnamorandonosTV Cada vez enseñando mas el culo la babosita y Carmen parece sirvienta con esos trapos jajaja,1
"@xAnna_Evans Se clava en tu culo y empieza a follarte rápido. [No! -gruño angustiado] me remuevo angustiado y me dan con una cuerda en la espalda mientras el tío te folla el culo, rodeada de vomito, sangre y dolor.",1
"A quien le dices zorra pendeja, tu eres el juguete nuevo pues dejate de joder zorra matate — solo taba cargando siempre la cargo aire y yo no soy el juguete de nadie soy una persona , matat... https://t.co/QqB20qeaps",1
@_nerearivas_ Vos callate que por vos puse el 'tiene que ver al novio' puta,1
Pq la canción esta bien puta y tu eres tan puta que la cambias https://t.co/sKeH55PaIq,1
En que momento esa niñita se volvió tan Puta?? Solo sube fotos enseñando las bubis,1
@farandulaperu Cállate putilsa fumona borrachas puta barata borracha vulgar https://t.co/lHFBkSAb5q,1
Y tu eres una zorra mala que lo sepas jajaja https://t.co/AUzvokaT5I,1
"@yoyalolaz @IberiaXVIII @Pablo_Iglesias_ @Laenredadera Cállate tú, zorra! 😊😘",1
"1.-Los va a mantener Ud., porque desde su Palacio de Doñana,?se vé todo muy bonito. Es que no hay manera de que comprendan, PSOE y PODEMOS que no hay presupuesto para esta avalancha? Que somos la mofa Europea? Que todos los camellos de Lavapiés, MADRID, son inmigrantes ilegales? https://t.co/t1yeNXJnGH",1
"Pobrecitos, los pobres negratas se han asustado de ver una cosa de hierro que anda sin ayuda de ñus. https://t.co/s1E893VWOo",1
@silvestreLidier Tú eres una perra jajaja,1
"@LauGarcesM92 puteando desde jóvenes. por eso perdiste la virginidad con un idiota, te lo mereces por puta",1
"10 sos re insoportable negro indocumentado, igual tq mucho",1
@AlexandGutiz Pues dispuesto a ser un amo muy exigente! empinarte a mi gusto y nalguearte como te lo mereces por puta cachonda y zorra,1
CALLATE GUARRA https://t.co/sNQF9mdeyG,1
"""Soy moreno, siempre que me subo al coche lo primero que hago es PONER SEGURO a las puertas, no por ser Racista, POR MI SEGURIDAD, para asaltarte no hay distinción entre pinches güeros cara palida o prietos en aprietos. Su campaña está muy pendeja. """"#AsíVivimosElRacismo"""" https://t.co/sx5uts8IBj""",1
"Después del asalto frustrado en Plaza Norte, creo que el gobierno debe expulsar inmediatamente a los Venezolanos indocumentados, a los que manejan sin brevete y a los que venden el alfajor a 1.50 en los semáforos.",1
@LoboEfimero Eso se pasa con un simple 'PERRA YA CALLATE!!!',1
@juandeltoro08 Tú eres una pinche perra,1
@beleeeennnn_ sos más perra vos que ella callate,1
@Dana__51 Que te calles puta parguela xd,1
"@JJRENDON No todos somos morenistas ZORRA, ubicate, nadie te quiere, no opines por mi, ademas si eres 'profesional político' no estarías lamiendo huevos pero eres una ZORRA y despotricas contra quien te pagan para hablar mal PERRA, lárgate a tu país aquí ",1
El nefasto ministro de ⁦@interiorgob⁩ Marlaska acude a #Algeciras para ver si los moromierdas son tratados correctamente y no para interesarse por los ⁦@guardiacivil⁩ quemados https://t.co/e8ZZmLRWiT,1
@GrPepe tu novia es una perra Tiene las mismas tetas que una perra preñada JAAJJAAJA Que asco Tanto Ego que tienes mmgvo,1
@ReniiiT cállate perra... te sigo dónde quiera....,1
“Voy a enseñarle a esta perra como se trata a un hombre” LMAO IN LOVE WITH EL TITI 😂,1
"@NThundurus No tienes globitos en tu perfil, que te follen zorra no mereces vivir,",1
¿Cuál es la cosa más inteligente que ha salido de la boca de una mujer? La polla de Einstein.,1
Un Arabe me esta chanceando y siento que si lo reboto me va a tirar una bomba.,1
Mi playa favorita del verano... destino de una patera de inmigrantes subsaharianos que desembarcan a plena luz del día https://t.co/VIFN0F0Cxd,1
"Es repugnante el ejemplo de los inmigrantes frente a la mujer. Violadas en varios casos, maltratadas, tratadas como escoria, la misma que existe en su país de origen. Si es más fácil: un día,ocurrirá otra desgracia de violación por parte de esa gentuza.El Pueblo responderá.Piense https://t.co/xhcaWpW53i",1
@hezmick @pegaso6038 Zorra tu eres el dolor y se Le va a poner remedio no te preocupes,1
"Si alguien ve al idiota que dio las declaraciones de que la joven murió por fumar hookah, díganle que:  Los árabes deberían estar muertos todos...",1
@MinInteriorRD @MDefensaRD ¿Cómo diablos un indocumentado Haitiano tiene cinco fichas y no lo deportan después que cumple prisión? VÍDEO: Haitiano apresado por asaltar y violar joven dijo que no supo lo que hizo  “estaba borracho”.  https://t.co/nCG4GHl2yW @DaniloMedina @DGMRD,1
"ULTIMA HORA: Las autoridades alertan, unos 6.000 subsaharianos  se preparan para otro asalto a la valla... QUE MANDEN AL EJERCITO!!!",1
@la_patilla Callate infeliz eres una perra de los cubanos,1
@CocotePR @ashleyhonohan callate puta,1
@xDeputyGrimes Pero si tú eres la perra.,1
@lusiluu24 @muriRooster @SurgicalGolem @IKERABUSOS @chozasasas @Davicito07_CR ERES UNA PUTA GUARRA,1
"Es lo peor q existe en el mundo, si Brisa es para vos te odio pelotuda de mierda, zorra inmunda, te odio imbécil",1
@TomiLahren Ya callate puta 😂😂😂,1
@MikaBroglio @conilazarte16 @EveOcampos1 Cállate que te hable y te puse que estaban para las pelis puta,1
"Hay una amiga de mi vieja en mi casa, onda vino a pasar el día y se queda a dormir Y VE TODAS LAS UTS NOVELAS QUE DAN EN LA TELE MIRA HOY DAN EL MSRGINAL Y ME CAGO EN TUS NOVELAS DEL ORTO ARABES Y TODA ESA MIERDA YO MANDO ES MI CASA",1
"Alooo, pero tu eres perra, obvio se iba a convertir en perro para que le gustaras duh https://t.co/HmpTDHYkWN",1
@rocioquirogaaa @AlbaaRocio Vos tambien callate y contestame los wpp perra 😑,1
"@Sucedaneosdesal @recap001 Pero cállate perra, que lo lo había visto xD",1
@KaaSeeeR Q ya lo sabemos callate ya puta,1
Mi impresión de los gabachos es que el 90% nos quieren y solo el 1 % son una mierda. Lo demás que falta son putos mexicanos que se creen gringos. 🖕🏻 el chiste se cuenta solo.,1
@NadiuReeb Vos callate zorra y devolveme la corona,1
@gekike ¡Cállate! Zorra insensible.,1
Bajo a sacar a mi perra al paseo y pasa un africano y se sienta enfrente de mí a mirarme fijamente desnudandome mentalmente pq aquí a 40° voy con un mono de playa y no debe estar acostumbrado. Me he tenido q levantar e irme pero no puedo denunciar por acoso porque es inmigrante.,1
@CaroPapaleo Cállate Yegua Puta Culiada hija de Montoneros Mal Paridos,1
"Reflexión de lunes: a los inmigrantes que se rescatan en la mar, se les trae a nuestras costas. ¿Por qué no se les devuelve a las suyas?. De donde vienen y pertenecen, de donde son ciudadanos",1
"@roxyprepago29 Roxy, tú eres la Diosa del sexo; la puta inmejorable. Después de ti lo mejor debe ser un trío con @Vickypanama507 y contigo https://t.co/BSDZEoJNhl",1
"""PARA LOS DEFENSORES DE LA INMIGRACIÓN EN CHILE: OJO CON LO QUE ESTÁ PASANDO EN ESPAÑA...El turista agredido por los manteros: """"El golpe que me dieron fue para matarme"""" https://t.co/HtaVaYcuMb vía @20m""",1
"El único inmigrante ilegal bueno, es el inmigrante ilegal que es expulsado de vuelta a su país.",1
Enseñándoles desde pequeñas a amar mi polla https://t.co/j0UJwEJGFn,1
Tú crees que eres cool y no eres una zorra y droga — y tu eres mi fan que tan pendiente a mi vida estas ... https://t.co/rNQvEMXCTH,1
"@solci_cordoba15 @CandeAcunia Callate sol puta, cande no se dio cuenta por q sabe que estudió",1
@EtheriousVagry Tu eres mi perra no te dare unfo,1
"@MiguelHerreraDT pinche gordo mediocre vete a la mierda junto a tu perra hija gorda eso y más te mereces, tu con tus decisiones insultas más a la verdadera afición",1
Esto te pasa por ser una zorra.. Toma taponazo en la cara 😂😂😂😂😂 https://t.co/YyiLUtjUSM,1
¿Los árabes impartirían clases de religion catolica en sus escuelas??  Noooo! Lapidarian al que lo propusiese.,1
"@clarialvarez15 AH NO q hija d puta sos, mejor callate",1
@chochos Pero tú eres puta del PRI,1
Vais a publicar también ese vídeo en el que canta adan: mi novia es sevillista y es una puta más?? https://t.co/hiza6qzM7S,1
Se acaba de reir jijiji CALLATE PERRA ME ESTRESAS,1
"@yaksiisidro Tu eres una zorra com un corazón enorme, mereces todos los penes grandes del mundo bb👅❤️",1
@Ashton5SOS ASHTOB CALLATE ME ESTAS ASUSATANDO PUTA,1
"Muy bien que el Presidente Piñera se mantenga firme en expulsar a inmigrantes ilegales. quien quiera venir, que lo haga como corresponde.",1
"¡MALPARIDO, DESGRACIADO HIJO DE PUTA! ¿SERÁ QUE TE PARIÓ UNA BURRA, QUE TU MUJER ES UNA HIENA Y TE HA PARIDO CHACALES EN VEZ DE NIÑAS? ¡CON EL PERDÓN DE ESE ZOOLÓGICO QUE NOMBRE, PORQUE LOS ANIMALES SON ESO, Y TÚ Y TU GENTE MIERDA PURA! https://t.co/WrQaGXHAIf",1
"Callate, que casi te pones a bailar cuando lo escuchaste zorra. https://t.co/hWZlmcz3He",1
me acuerdo cuando le dije en anon callate perra hijueputa JAJAJAJAJAJ,1
"Em vez de tapate, te diria callate guarra",1
"@piaverdinelli_ Shhh mori callada crota, anda a mandarle fotitos a mi ex que para eso servís nomas PUTA",1
Puto sudaca pendejo @10_dominguez94 dale la 10 a Lainez,1
A fregar guarra @Barbijaputa,1
esta mujer es de las pocas q levantan mi atencion y mi polla https://t.co/DZFBowWwjA,1
Para vos gallina puta callate es idolo de todos Dieguito https://t.co/6vW74CJhzJ,1
Lo de Maduro salió mal. Lástima. Era un drone sudaca. Un drone-bomba americano no fallaba.   🤗,1
"@XxOrlandoPvPxX1 @TuPapiUHC @SrBrecker callate puta, qué te hago caca y se más qué tu",1
"@MicaMarsilli00 HIJA DE PUTA YA ME VEIA ENSEÑANDOTE A CAMBIAR PAÑALES YEGUA DE MIERDA, te odio",1
"Cierre de fronteras. Boicot a sus productos en la UE. Devolución en caliente, frío y templado. Establecimiento de relaciones diplomáticas con la República Arabe Saharaui Democrática. Expulsión de marroquies de España .... a ver si se les quita la tontería",1
"@IariSch Encontré mí billetera con toda la plata, todos los documentos y tarjetas. EN TU CARA ZORRA",1
"Hijos de puta, los de aquí, Colado, y los de allí, musulmonos https://t.co/OnMOdym38b",1
"bastante mal, lo que tenía de bonita, lo tenía de hija de puta, merecía totalmente lo que le pasó https://t.co/uZb55ssQVT",1
@GarayCeci Jajajaja cállate perra y hace un bebe,1
"somos lo que comemos, tu eres lo que bailas, eres una puta guarra",1
@soicrystyan callate zorra siempre inventas competencias para no hacer nada,1
"Típico de minitas, si una chabona sube una foto con poca ropa o en bikini es una trola,puta y que quiere provocar pero si lo hace ella está todo bien jajaja ni dos dedos de frente tienen algunas https://t.co/mMPww8DfJ5",1
Yo sólo digo una cosa... Si algun miembro de mi familia es agredido por algún inmigrante ilegal... Yo mismo tomaré mis medidas... Por que nuestros gobernantes nos están jodiendo el país y no hacen nada.. Y yo defiendo a los míos.,1
@JuanZepeda_ @Ale_BarralesM Cállate mi perra https://t.co/3nWSOKUwxG,1
@julihavas @miabreaur callate puta gorriada,1
"Mucho estado pero en la cara no me decis nada, andas más que pilla que me la banco de one, zorra",1
"Me tiene re podrido toda con eso de 'tu novia es una puta, no tenes que estar con ella, es alta zorra' y bla bla bla Si no conocen no opinen la concha de la lora , si tanto huevos les da decirlo dígamelo a mí Te podrido de los pelotudos que hablan sin saber",1
@_sa_dg Callate zorra ayer yo estaba sanito en mis 5 sentidos jaja,1
"Hace unos días asalto a la  valla en Ceuta, desembarcos diarios en nuestras costas, y una vez dentro... Enfrentamientos con los CCFFSS, atentados como el de Barcelona, violencia callejera , etc. etc. No son migrantes, son Invasores.    https://t.co/14zaDoCYqW",1
"Para convivir con prietos me gusta imaginar que son jeques o algo así,  algún árabe millonario. Así no siento que me traiciono. El amor al dinero siempre vence un poco  mi racismo.",1
YA CÁLLATE MALDITA PERRA RIDÍCULA,1
@lulitasanchez_ Cállate zorra envidiosa,1
"Yo no soy racista , pero es una excusa para que la izquierda introduzca en España una cultura radical y violenta mientras elimina la religión https://t.co/xKQc53pnLg https://t.co/NHi1Tl8teu",1
@pajaritaUNO Que rica panochota de Puta perra hambrienta lastima que estamos lejos yo te aria mi Puta te usaría como te mereces,1
@vikidonda Cállate GUARRA!!!,1
"https://t.co/U1z05BiWHN problema de la inmigración africana. No dejen de verlo, menudo asco, aunque luego cobren justos por pecadores.",1
Nunca se en que sección estoy si em  “prientos en aprietos” o “güeros por pendejos” ¿no hay algo para los “apiñonados”?,1
el es un capo!!! la mujer es una zorra !!! https://t.co/8WMjuYt3Uh,1
Y que haya en este pais españoles RETRASADOS que apoyan la inmigración. https://t.co/IHJ6pR34qn,1
#PartyChilensisFtAñoNuevo cállate perra qlia,1
Pablo Echenique: “La inmigración mejora la economía y por lo tanto el estado de bienestar” -  Correcto! Él es inmigrante. SU economía ha mejorado y SU estado de bienestar también. https://t.co/DqqU6qxoWo,1
